meet,event,bracket,gender,dref,diver,club,round,dive_code,position,M,DD,j1,j2,j3,total
meet6,1,E,F,16260,Myah Armstrong,"City of Leeds Diving Club, 2016",3,20,A,3,1.4,4.5,5.0,4.0,13.5
meet6,1,E,F,16260,Myah Armstrong,"City of Leeds Diving Club, 2016",4,21,C,3,1.3,4.0,4.5,4.5,13.0
meet6,1,E,F,16260,Myah Armstrong,"City of Leeds Diving Club, 2016",5,101,A,0,1.0,4.5,5.5,6.0,16.0
meet6,1,E,F,16260,Myah Armstrong,"City of Leeds Diving Club, 2016",6,200,C,0,1.0,5.0,6.5,6.0,17.5
meet6,1,E,F,16260,Myah Armstrong,"City of Leeds Diving Club, 2016",7,101,C,0,1.0,4.0,7.0,5.5,16.5
meet6,1,E,F,16260,Myah Armstrong,"City of Leeds Diving Club, 2016",8,100,B,0,1.0,4.5,4.5,6.0,15.0
meet6,1,E,F,16260,Myah Armstrong,"City of Leeds Diving Club, 2016",9,100,A,1,1.0,6.0,6.0,6.0,18.0
meet6,1,E,F,16260,Myah Armstrong,"City of Leeds Diving Club, 2016",10,200,A,1,1.0,5.5,5.5,5.5,16.5
meet6,1,E,F,16260,Myah Armstrong,"City of Leeds Diving Club, 2016",11,101,C,1,1.2,3.5,3.0,3.5,10.0
meet6,1,E,F,16260,Myah Armstrong,"City of Leeds Diving Club, 2016",12,201,C,1,1.5,5.0,5.0,4.5,14.5
meet6,3,D2,F,14328,Kyara Lee,"Aberdeen Diving Club, 2014",1,101,A,0,1.0,6.0,7.0,6.5,19.5
meet6,3,D2,F,14328,Kyara Lee,"Aberdeen Diving Club, 2014",2,200,C,0,1.0,6.5,7.5,6.5,20.5
meet6,3,D2,F,14328,Kyara Lee,"Aberdeen Diving Club, 2014",3,101,C,0,1.0,8.0,8.0,9.0,25.0
meet6,3,D2,F,14328,Kyara Lee,"Aberdeen Diving Club, 2014",4,100,B,0,1.0,6.5,7.0,8.0,21.5
meet6,3,D2,F,14328,Kyara Lee,"Aberdeen Diving Club, 2014",5,100,A,1,1.0,7.5,7.0,7.0,21.5
meet6,3,D2,F,14328,Kyara Lee,"Aberdeen Diving Club, 2014",6,200,A,1,1.0,6.5,7.0,6.0,19.5
meet6,3,D2,F,14328,Kyara Lee,"Aberdeen Diving Club, 2014",7,101,B,1,1.3,6.5,6.5,7.0,20.0
meet6,3,D2,F,14328,Kyara Lee,"Aberdeen Diving Club, 2014",8,201,C,1,1.5,7.5,8.5,7.5,23.5
meet6,3,D2,F,14328,Kyara Lee,"Aberdeen Diving Club, 2014",9,10,A,3,1.2,6.5,7.0,7.5,21.0
meet6,3,D2,F,14328,Kyara Lee,"Aberdeen Diving Club, 2014",10,11,C,3,1.2,7.5,7.0,5.5,20.0
meet6,3,D2,F,14328,Kyara Lee,"Aberdeen Diving Club, 2014",11,20,A,3,1.4,6.0,5.5,5.0,16.5
meet6,3,D2,F,14328,Kyara Lee,"Aberdeen Diving Club, 2014",12,21,C,3,1.3,6.5,8.0,6.5,21.0
meet6,3,D2,F,15385,Isobel Whitelaw,"Edinburgh Diving Club, 2014",1,10,A,3,1.2,6.0,6.0,7.5,19.5
meet6,3,D2,F,15385,Isobel Whitelaw,"Edinburgh Diving Club, 2014",2,11,C,3,1.2,6.5,6.5,6.5,19.5
meet6,3,D2,F,15385,Isobel Whitelaw,"Edinburgh Diving Club, 2014",3,20,A,3,1.4,4.5,5.5,4.5,14.5
meet6,3,D2,F,15385,Isobel Whitelaw,"Edinburgh Diving Club, 2014",4,21,C,3,1.3,6.5,7.5,7.0,21.0
